gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,RevenuePerMonth,ChargeRatio,HighValueCustomer
0,0,1,0,15,1,0,25.2,387.9,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,24.24375,0.9982668977469671,0
0,0,0,0,25,1,0,19.9,527.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,20.28846153846154,0.9347786811201444,0
0,1,0,0,1,1,0,78.45,78.45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,39.225,1.9502796768178994,1
0,0,0,0,48,0,1,44.8,2104.55,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,42.95,1.0193401592718998,0
1,0,0,0,1,1,0,20.3,20.3,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,10.15,1.8206278026905829,0
1,0,0,0,1,1,0,19.2,19.2,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,9.6,1.8113207547169812,0
0,0,0,0,37,1,0,80.05,3019.1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,79.45,0.9950279676817899,1
1,1,1,0,66,1,1,107.35,7051.95,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,105.25298507462686,1.0103245562899024,1
0,0,1,0,26,0,0,47.85,1190.5,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,44.092592592592595,1.0611498973305955,0
1,0,1,0,63,1,0,70.8,4448.8,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,69.5125,1.0040772912604148,1
1,0,0,0,10,0,0,29.5,255.25,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23.204545454545453,1.2187793427230047,0
0,0,0,0,2,1,1,70.75,146.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,48.96666666666667,1.4159439626417611,1
1,1,1,0,18,1,1,59.1,1011.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,53.21315789473684,1.09014125527887,0
0,0,1,0,64,1,0,25.55,1714.95,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,26.383846153846154,0.9330318267367061,0
0,1,0,0,9,1,1,84.45,762.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,76.25,1.0932038834951456,1
0,0,0,1,28,1,0,20.25,535.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,18.46034482758621,1.040577655710109,0
0,0,0,0,1,1,0,75.55,75.55,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,37.775,1.948420373952289,1
1,0,0,0,4,1,1,85.65,338.9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,67.78,1.2452747891829021,1
1,1,0,0,38,1,1,70.15,2497.35,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,64.03461538461538,1.0786563368620263,0
1,0,1,0,66,1,0,95.3,6273.4,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,93.63283582089552,1.007050028389376,1
0,0,0,0,1,1,1,70.25,70.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.125,1.944636678200692,0
0,0,1,0,18,1,1,50.3,908.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,47.828947368421055,1.0301266504985178,0
1,1,0,0,51,1,1,97.8,4913.3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,94.48653846153846,1.0242281433146034,1
1,0,0,0,1,1,0,46.3,46.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.15,1.9171842650103519,0
1,0,0,1,12,1,0,19.35,212.3,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,16.33076923076923,1.1165113182423436,0
0,0,0,0,41,1,1,106.3,4443.45,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,105.79642857142856,0.9953516369595025,1
1,0,0,0,12,1,0,25.0,316.2,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,24.323076923076922,0.9872417982989065,0
0,0,1,1,55,1,0,20.3,1079.05,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,19.26875,1.0015417823003392,0
0,0,0,0,7,1,1,75.35,564.65,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70.58125,1.0526499607089845,1
0,0,0,0,12,1,1,89.4,1095.65,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,84.28076923076924,1.0483019889054255,1
0,0,1,1,68,1,0,88.0,6161.9,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,89.30289855072463,0.974498066089971,1
0,1,0,0,5,1,1,83.15,446.05,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,74.34166666666667,1.1036389779891604,1
0,1,0,0,49,1,0,43.8,2106.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.121,1.0157463880707776,0
1,0,0,0,40,0,0,62.05,2511.55,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,61.25731707317074,0.9966699966699964,0
0,0,0,0,16,1,0,20.1,318.6,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,18.741176470588236,1.0181764004767582,0
1,0,0,0,10,1,1,74.15,811.8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73.8,0.9913101604278076,1
0,0,1,0,72,1,1,101.35,7323.15,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,100.31712328767122,1.0003244931484625,1
0,1,0,0,2,1,1,84.05,186.05,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,62.01666666666667,1.3337741338270297,1
1,0,1,1,23,1,0,20.9,454.0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,18.916666666666668,1.0493723849372383,0
0,1,0,0,71,1,1,105.9,7521.95,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,104.47152777777778,1.0040624444459076,1
0,0,1,0,11,1,1,99.5,1056.95,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,88.07916666666667,1.1169839562187194,1
1,0,0,0,1,1,1,44.15,44.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.075,1.9133261105092092,0
0,0,0,0,16,1,1,53.9,834.15,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,49.067647058823525,1.076543499970628,0
0,0,0,0,1,1,1,85.45,85.45,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,42.725,1.9542595769010864,1
1,0,1,0,12,1,1,85.05,999.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,76.9076923076923,1.0916765402843602,1
0,0,0,0,54,0,0,44.1,2369.7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,43.08545454545454,1.0003299377242547,0
0,0,1,0,68,1,0,90.2,6297.65,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,91.27028985507246,0.9775627684889228,1
0,0,1,1,4,1,0,50.85,239.55,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.910000000000004,1.0396646902473932,0
0,0,0,1,1,1,0,59.2,59.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,29.6,1.934640522875817,0
1,0,0,0,27,1,0,53.45,1461.45,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,52.19464285714286,1.0048004296888113,0
1,0,0,0,21,1,1,19.95,416.4,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,18.927272727272726,1.001140510948905,0
1,0,0,0,13,1,1,83.2,1060.6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,75.75714285714285,1.0839382095663503,1
0,1,0,0,64,1,0,74.65,4869.35,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,74.91307692307693,0.9833615369805547,1
0,0,0,0,1,1,1,54.9,54.9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27.45,1.929701230228471,0
1,0,1,0,57,0,1,57.5,3265.95,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,56.30948275862069,1.0033243580679614,0
0,0,1,0,21,1,1,103.9,2254.2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,102.46363636363635,1.0042175555750814,1
1,0,0,0,19,1,0,19.65,358.15,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,17.9075,1.0392701309004364,0
1,0,1,0,31,1,1,93.8,2939.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,91.86875,1.010027592704758,1
1,0,0,0,52,1,1,89.25,4652.4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,87.78113207547169,1.0052811663195478,1
0,0,0,0,46,1,1,94.15,4408.45,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,93.7968085106383,0.9931768957119932,1
0,1,0,0,11,1,1,55.6,580.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48.4,1.125506072874494,0
0,0,1,1,53,0,1,48.7,2495.2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,46.2074074074074,1.031617762435274,0
0,0,1,1,11,1,1,19.25,180.3,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,15.025,1.201248049921997,0
1,1,0,0,57,1,1,104.9,5913.95,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,101.96465517241379,1.0187962055944877,1
0,1,0,0,2,1,1,75.45,158.4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.800000000000004,1.4024163568773234,1
0,1,0,0,2,1,0,54.85,104.2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34.733333333333334,1.5349813432835822,0
0,0,1,1,71,1,0,19.9,1389.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,19.296527777777776,0.9804632702637972,0
0,0,1,1,1,1,1,19.4,19.4,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,9.7,1.8130841121495327,0
1,0,1,0,68,1,0,25.05,1629.2,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,23.61159420289855,1.0178129784477683,0
1,0,1,0,72,1,0,84.45,6033.1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,82.64520547945206,1.0096215260149686,1
0,0,0,0,2,1,0,19.3,44.4,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,14.799999999999999,1.2215189873417722,0
1,1,1,0,1,1,1,95.1,95.1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,47.55,1.9588053553038105,1
0,0,0,0,41,1,1,79.85,3320.75,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,79.06547619047619,0.9973087502787896,1
1,0,1,1,72,1,0,25.55,1867.7,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,25.584931506849315,0.9610707476683671,0
1,0,1,0,6,1,1,75.5,438.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62.57142857142857,1.1876404494382022,1
0,0,1,1,4,1,1,73.75,325.45,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,65.09,1.11590255711908,1
1,0,0,0,12,1,1,96.05,1148.1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,88.3153846153846,1.0754026354319182,1
0,0,1,0,58,1,1,68.4,3972.25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,67.32627118644068,1.0010790697674419,0
0,0,0,0,7,1,0,20.65,155.9,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,19.4875,1.0079316656497863,0
0,0,1,0,65,1,1,55.15,3673.15,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,55.65378787878788,0.973456534239065,0
1,0,0,0,1,1,1,70.6,70.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.3,1.9449035812672175,1
1,0,1,0,56,1,0,19.95,1126.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,19.767543859649123,0.9606335797254487,0
1,0,0,0,4,1,0,19.0,73.45,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,14.690000000000001,1.2109623964308476,0
0,0,1,1,58,1,1,44.1,2413.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40.89915254237288,1.0525272547076314,0
1,0,1,0,62,1,1,107.6,6912.7,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,109.72539682539683,0.971773442091833,1
1,0,0,0,26,1,0,61.55,1581.95,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,58.59074074074074,1.0328785854128468,0
1,0,0,0,62,1,0,90.7,5586.45,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,88.67380952380952,1.0114435918540743,1
0,0,1,1,58,1,0,99.25,5846.65,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,99.0957627118644,0.9915504643858002,1
0,0,1,0,68,1,1,91.7,6424.7,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,93.11159420289854,0.9743751636201242,1
0,0,1,1,61,1,1,100.7,6018.65,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,97.07499999999999,1.026765230690798,1
0,0,0,0,42,1,1,78.45,3373.4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,78.45116279069768,0.9873990165086055,1
1,0,0,0,18,1,0,84.3,1537.9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80.9421052631579,1.028775130066157,1
0,0,0,0,56,1,1,19.55,1080.55,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,18.95701754385965,0.9796052920750736,0
0,0,0,0,4,1,1,88.95,355.2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,71.03999999999999,1.2347307051637981,1
0,0,0,0,4,1,0,20.45,82.85,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,16.57,1.163915765509391,0
0,0,0,1,35,1,0,55.6,2016.45,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,56.0125,0.9752247314185485,0
0,0,1,1,64,1,1,86.8,5327.25,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81.95769230769231,1.0463164727154712,1
0,0,0,0,31,1,0,20.95,683.25,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,21.3515625,0.9372946522195036,0
0,1,1,0,67,1,1,20.05,1263.05,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,18.574264705882353,1.0243041208068817,0
0,0,0,0,4,1,0,50.7,151.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,30.26,1.6218809980806141,0
0,1,1,0,70,1,1,113.65,7714.65,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,108.65704225352113,1.0364131446956901,1
1,0,0,0,3,1,0,53.4,188.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,47.175,1.1084587441619098,0
1,1,1,0,53,1,1,101.9,5549.4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,102.76666666666667,0.9820109219402506,1
1,0,1,1,2,1,0,59.5,130.5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,43.5,1.3370786516853932,0
0,0,1,1,29,1,1,87.8,2621.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,87.39166666666667,0.9933063071556519,1
0,0,0,0,47,0,0,41.9,1875.25,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,39.067708333333336,1.045729884310412,0
0,0,1,1,68,1,1,83.0,5685.8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,82.40289855072464,0.9951692500173768,1
1,0,0,1,12,1,1,69.85,837.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,64.42307692307692,1.0676660787771899,0
0,0,1,1,8,1,0,56.3,401.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,44.611111111111114,1.2343483556638244,0
1,0,1,0,54,1,0,109.55,6118.95,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,111.25363636363636,0.9759149329035707,1
1,0,1,1,69,1,1,92.15,6480.9,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,92.58428571428571,0.9846738616068021,1
0,0,0,0,26,1,1,69.5,1800.05,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,66.66851851851851,1.0270654880818808,0
0,0,1,0,72,1,1,97.0,7104.2,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,97.31780821917808,0.9865964442958257,1
0,0,0,0,70,0,1,58.35,4214.25,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,59.355633802816904,0.9667697333877837,0
1,0,0,1,1,1,0,50.6,50.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.3,1.9239543726235742,0
1,0,0,0,10,1,1,89.5,863.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,78.46363636363637,1.12630133851962,1
0,0,1,1,28,1,1,70.4,1992.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68.69655172413793,1.010093014051059,1
1,0,0,0,1,1,1,69.8,69.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34.9,1.9442896935933147,0
0,0,1,0,21,1,1,94.3,1948.35,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,88.56136363636364,1.0529093815819524,1
1,1,1,0,51,1,1,93.8,4750.95,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,91.36442307692307,1.015542531152729,1
0,0,1,1,53,1,0,19.55,1007.9,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,18.664814814814815,0.9941614087955551,0
1,0,0,1,53,1,0,95.95,5036.9,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,93.27592592592592,1.0177571745663834,1
1,0,1,0,24,1,1,101.05,2391.8,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,95.67200000000001,1.0452871565706718,1
0,0,1,0,70,1,1,94.8,6859.05,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,96.60633802816902,0.9712484036911709,1
1,0,0,0,61,1,1,107.75,6521.9,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,105.19193548387096,1.0146721548018651,1
0,0,0,0,11,1,1,54.6,617.85,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,51.487500000000004,1.0402476780185759,0
1,0,0,0,2,1,1,71.3,157.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52.583333333333336,1.3306376360808707,1
1,0,0,0,25,1,1,19.5,516.3,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,19.857692307692307,0.9349068781117463,0
0,0,0,0,41,1,1,56.3,2364.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,56.285714285714285,0.982793017456359,0
1,0,1,0,18,1,1,94.7,1687.95,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,88.83947368421053,1.0541023462901666,1
1,1,1,0,72,1,1,104.15,7689.95,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,105.34178082191781,0.9793892785603412,1
0,0,1,1,71,1,1,90.55,6239.05,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,86.65347222222222,1.0330452143462656,1
0,0,1,1,34,1,1,60.8,2042.05,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,58.34428571428571,1.0245299824269998,0
1,0,0,0,29,1,1,98.8,2807.1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,93.57,1.0447287723379508,1
1,1,1,0,40,1,1,98.15,4116.8,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,100.40975609756099,0.9678555967097984,1
1,0,1,0,36,0,0,35.35,1317.95,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,35.62027027027027,0.9653123731503008,0
0,0,1,0,46,1,1,103.15,4594.65,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,97.75851063829786,1.0444669460213503,1
0,0,0,0,58,1,1,107.75,6332.75,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,107.33474576271186,0.994602417178394,1
1,0,0,0,39,1,0,81.4,3213.75,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,80.34375,1.0006915097963889,1
1,0,1,1,4,1,0,61.45,229.55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,45.910000000000004,1.3099552334257087,0
0,0,1,1,52,1,1,95.7,4976.15,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,93.88962264150943,1.008540210572363,1
1,1,1,0,70,1,1,104.8,7308.95,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,102.94295774647887,1.0082453133151308,1
1,1,1,0,65,1,1,70.95,4555.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69.01818181818182,1.0133082316281485,1
1,0,0,0,1,1,1,44.95,44.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.475,1.9148029818956336,0
0,0,1,0,70,1,1,97.65,6982.5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,98.34507042253522,0.9829375487346708,1
0,1,1,1,29,0,1,35.65,1025.15,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,34.17166666666667,1.013599962090698,0
1,0,0,0,1,1,1,90.55,90.55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,45.275,1.9567801188546732,1
0,0,0,0,67,1,1,85.25,5714.2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,84.03235294117647,1.0025595793988447,1
0,0,0,0,1,1,1,19.5,19.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,9.75,1.813953488372093,0
0,0,0,0,26,1,1,88.8,2274.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,84.23518518518519,1.0418232776413843,1
0,0,1,1,30,1,1,25.1,789.55,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,25.469354838709677,0.9482664066784474,0
0,0,1,0,48,1,1,100.05,4834.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,98.65306122448979,1.0039832070448496,1
0,0,1,1,55,1,0,55.7,3131.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,55.925000000000004,0.9784804567413263,0
1,0,0,0,7,1,1,85.2,602.55,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,75.31875,1.1163704856277128,1
1,0,0,0,37,1,1,91.15,3369.25,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,88.66447368421052,1.0165676131777828,1
0,0,1,0,31,1,1,83.85,2674.15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,83.5671875,0.9915193171110248,1
1,0,0,0,4,1,1,45.9,199.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.95,1.1208791208791207,0
1,0,1,1,72,1,1,25.1,1790.8,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,24.53150684931507,0.9830990449619058,0
1,1,0,0,5,1,1,91.4,449.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,74.95833333333333,1.2032912781130007,1
1,0,1,1,1,1,0,19.7,19.7,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,9.85,1.8156682027649769,0
0,1,0,0,15,1,1,91.5,1400.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,87.51875,1.0336793052319424,1
1,0,1,1,8,1,1,51.3,411.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.733333333333334,1.0977175463623394,0
