gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,RevenuePerMonth,ChargeRatio,HighValueCustomer,ContractRisk,CustomerLifetimeValue,ChargesPerTenure,ServiceUsageScore,TenureGroup_New Customer,TenureGroup_Regular Customer,TenureGroup_VIP Customer,RiskCategory_Medium Risk,RiskCategory_High Risk
1,1,0,0,41,1,1,98.4,4187.75,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,99.70833333333331,0.9770790235829542,1,0,4034.4,99.70833333333333,3,0,0,0,0,1
1,0,1,0,43,1,1,56.35,2391.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,54.34431818181818,1.018171365213642,0,1,2423.05,54.34431818181818,1,0,0,0,1,0
0,0,1,1,47,1,0,19.3,890.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,18.55208333333333,0.9871070857751733,0,2,907.1,18.552083333333332,0,0,0,0,0,0
1,0,0,0,3,1,0,50.4,137.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3125,1.4272566371681417,0,0,151.2,34.3125,0,1,0,0,1,0
1,1,1,1,66,1,0,79.4,5154.6,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,76.93432835820896,1.0188064960931515,1,2,5240.400000000001,76.93432835820896,5,0,0,1,0,1
1,0,1,1,55,1,1,55.25,3119.9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,55.7125,0.9742120343839542,0,2,3038.75,55.7125,2,0,0,1,1,0
1,0,0,0,29,1,0,19.1,529.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,17.65,1.024128686327078,0,1,553.9000000000001,17.65,0,0,0,0,0,0
0,0,0,1,12,1,1,84.05,966.55,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,74.35,1.1154611811546118,1,0,1008.6,74.35,1,1,0,0,0,1
0,0,1,0,66,1,1,105.2,6936.85,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,103.53507462686568,1.006360787281281,1,0,6943.2,103.53507462686568,4,0,0,1,0,1
1,1,0,0,35,1,1,101.4,3496.3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,97.11944444444444,1.0334343062593776,1,0,3549.0,97.11944444444445,3,0,0,0,0,1
1,1,1,0,10,1,1,89.8,914.3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,83.11818181818181,1.067545660866746,1,0,898.0,83.11818181818181,2,1,0,0,0,1
1,0,1,1,27,1,1,75.75,1929.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.89285714285714,1.0838017373530917,1,0,2045.25,68.89285714285714,0,0,0,0,0,1
0,0,0,0,58,1,1,95.3,5817.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,98.60508474576272,0.956778464104004,1,0,5527.4,98.60508474576271,3,0,0,1,0,1
1,0,1,0,54,1,0,109.75,6110.2,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,111.09454545454544,0.9790842146240188,1,2,5926.5,111.09454545454545,6,0,0,1,0,1
1,0,0,0,9,1,0,19.85,178.8,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,17.880000000000003,1.0513771186440677,0,0,178.65,17.880000000000003,0,1,0,0,0,0
1,0,0,0,2,1,0,19.3,28.3,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,9.433333333333334,1.8498402555910545,0,1,38.6,9.433333333333334,0,1,0,0,0,0
1,0,0,0,6,1,1,69.1,435.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62.142857142857146,1.0943438914027148,0,0,414.6,62.142857142857146,0,1,0,0,1,0
0,1,0,0,26,1,1,91.25,2351.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,87.10370370370372,1.0357112829998316,1,0,2372.5,87.10370370370372,2,0,0,0,0,1
0,0,0,0,9,1,0,20.25,186.15,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,18.615,1.032373183787917,0,0,182.25,18.615000000000002,0,1,0,0,0,0
1,0,1,0,8,1,1,54.75,445.85,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,49.53888888888889,1.083324172804221,0,0,438.0,49.53888888888889,2,1,0,0,1,0
1,0,0,0,12,1,1,81.45,912.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,70.15384615384616,1.1447027027027026,1,0,977.4,70.15384615384616,1,1,0,0,0,1
0,0,0,0,15,1,1,49.1,679.55,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.471875,1.1294658903026382,0,0,736.5,42.471875,0,0,1,0,1,0
1,0,1,0,43,1,1,80.2,3581.6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,81.39999999999999,0.9733009708737864,1,1,3448.6,81.39999999999999,4,0,0,0,0,1
1,0,0,0,42,1,1,100.3,4222.95,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,98.20813953488371,1.0110057548728888,1,0,4212.599999999999,98.20813953488371,3,0,0,0,0,1
0,0,0,0,31,1,0,65.25,1994.3,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,62.321875,1.0304495879188669,0,0,2022.75,62.321875,3,0,0,0,1,0
0,0,0,1,66,1,1,90.95,5930.05,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,88.50820895522388,1.0161079197271992,1,2,6002.7,88.50820895522388,3,0,0,1,0,1
0,1,0,0,18,1,1,85.45,1505.85,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,79.25526315789473,1.0647276781322754,1,0,1538.1,79.25526315789473,2,0,1,0,0,1
1,0,0,0,1,1,0,20.0,20.0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,10.0,1.818181818181818,0,0,20.0,10.0,0,1,0,0,0,0
1,0,1,0,61,1,1,94.1,5638.3,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,90.94032258064516,1.02348999175482,1,2,5740.099999999999,90.94032258064516,3,0,0,1,0,1
1,0,0,0,10,1,0,79.85,797.25,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,72.47727272727273,1.0867305907825546,1,0,798.5,72.47727272727273,1,1,0,0,0,1
1,1,0,0,1,1,1,71.65,71.65,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.825,1.9456890699253224,1,0,71.65,35.825,0,1,0,0,0,1
0,1,0,0,18,1,1,73.55,1359.45,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,71.55,1.0137835975189524,1,0,1323.9,71.55,1,0,1,0,0,1
1,0,1,0,24,1,1,104.65,2542.45,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,101.698,1.0190071861185224,1,0,2511.6000000000004,101.698,4,0,1,0,0,1
0,0,1,1,3,1,0,19.3,54.7,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,13.675,1.3151618398637137,0,0,57.900000000000006,13.675,0,1,0,0,0,0
1,0,0,0,50,1,0,20.15,989.05,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,19.39313725490196,0.9880774962742176,0,1,1007.5,19.39313725490196,0,0,0,1,0,0
1,0,1,1,1,1,0,44.55,44.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.275,1.9140708915145008,0,0,44.55,22.275,0,1,0,0,1,0
1,0,0,0,2,1,1,54.45,87.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,29.1,1.8089700996677744,0,0,108.9,29.099999999999998,2,1,0,0,1,0
1,0,0,0,17,1,1,19.65,351.55,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,19.530555555555555,0.9571099986470032,0,1,334.04999999999995,19.530555555555555,0,0,1,0,0,0
1,0,1,1,69,1,1,105.0,7297.75,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,104.25357142857143,0.9975908520240236,1,2,7245.0,104.25357142857143,4,0,0,1,0,1
1,0,1,0,72,1,1,88.7,6301.7,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,86.32465753424657,1.015749760773056,1,2,6386.400000000001,86.32465753424657,6,0,0,1,0,1
0,0,0,0,3,1,1,74.25,210.3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52.575,1.3859076061595892,1,0,222.75,52.575,0,1,0,0,0,1
1,1,1,1,50,1,1,75.15,3822.45,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,74.95,0.989466754443713,1,2,3757.500000000001,74.95,4,0,0,1,0,1
0,0,0,0,53,1,0,20.25,1048.45,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,19.41574074074074,0.9918817179917456,0,2,1073.25,19.41574074074074,0,0,0,1,0,0
0,0,1,0,58,1,1,109.1,6393.65,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,108.36694915254236,0.9975591423678644,1,2,6327.799999999999,108.36694915254236,5,0,0,1,0,1
1,0,0,0,46,0,1,30.75,1489.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.68723404255319,0.9407342315953916,0,1,1414.5,31.68723404255319,1,0,0,0,0,0
1,1,1,0,72,1,1,112.9,8061.5,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,110.43150684931508,1.0131784375192083,1,0,8128.8,110.43150684931507,6,0,0,1,0,1
0,1,0,0,1,1,1,74.2,74.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37.1,1.94750656167979,1,0,74.2,37.1,0,1,0,0,0,1
0,0,1,1,6,1,1,94.05,518.75,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,74.10714285714286,1.2522111269614835,1,0,564.3,74.10714285714286,3,1,0,0,0,1
1,0,1,0,72,1,0,78.85,5763.15,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,78.9472602739726,0.9862751985469872,1,2,5677.2,78.9472602739726,5,0,0,1,0,1
1,0,0,0,4,1,1,55.3,238.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,47.7,1.135523613963039,0,0,221.2,47.7,1,1,0,0,1,0
0,0,1,1,52,1,0,19.35,1031.7,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,19.466037735849056,0.9454687932147138,0,2,1006.2,19.466037735849056,0,0,0,1,0,0
0,0,0,0,2,1,0,20.45,34.8,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,11.6,1.623015873015873,0,1,40.9,11.6,0,1,0,0,0,0
0,0,1,0,65,1,0,19.35,1319.95,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,19.999242424242425,0.9214618131967244,0,2,1257.75,19.999242424242425,0,0,0,1,0,0
1,1,1,0,43,1,1,101.0,4388.4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,99.73636363636363,1.0026170923201878,1,0,4343.0,99.73636363636363,3,0,0,0,0,1
1,0,1,0,4,1,1,100.2,420.2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,84.03999999999999,1.17826904985889,1,0,400.8,84.03999999999999,3,1,0,0,0,1
1,1,1,0,25,1,1,89.05,2177.45,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,83.74807692307692,1.0507613061335632,1,1,2226.25,83.74807692307692,2,0,0,0,0,1
0,0,1,0,51,1,1,78.65,3950.85,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,75.97788461538461,1.0217220230585708,1,1,4011.15,75.97788461538461,4,0,0,1,0,1
1,0,0,0,12,1,0,74.75,827.05,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,63.61923076923077,1.156776382358193,1,0,897.0,63.61923076923077,3,1,0,0,0,1
0,0,1,1,57,1,1,70.1,3913.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,67.47068965517242,1.0237957343942787,0,1,3995.7,67.47068965517242,3,0,0,1,0,1
0,0,1,1,24,1,0,19.9,533.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,21.34,0.8907788719785138,0,1,477.6,21.34,0,0,1,0,0,0
0,0,1,0,64,1,0,58.35,3756.45,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,57.79153846153846,0.992489761739654,0,1,3734.4,57.79153846153846,2,0,0,1,1,0
0,0,0,0,4,1,1,105.65,443.9,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,88.78,1.1767654265983516,1,1,422.6,88.78,5,1,0,0,0,1
0,0,0,0,26,1,1,100.5,2599.95,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,96.29444444444444,1.0329469536915434,1,0,2613.0,96.29444444444444,3,0,0,0,0,1
0,0,1,1,15,1,0,20.05,284.3,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,17.76875,1.0682650682650685,0,0,300.75,17.76875,0,0,1,0,0,0
1,1,1,0,64,1,0,25.65,1740.8,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,26.78153846153846,0.923275002768856,0,2,1641.6,26.78153846153846,0,0,0,1,0,0
1,1,1,0,36,1,1,96.5,3436.1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,92.86756756756756,1.028044110448879,1,0,3474.0,92.86756756756756,3,0,0,0,0,1
0,0,1,0,27,1,0,95.0,2462.55,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,87.94821428571429,1.0680371805424504,1,0,2565.0,87.94821428571429,2,0,0,0,0,1
1,1,1,0,1,1,0,70.85,70.85,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.425,1.945092656142759,1,0,70.85,35.425,0,1,0,0,0,1
0,0,0,0,35,1,1,85.95,3110.1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,86.39166666666667,0.9835033851435112,1,1,3008.25,86.39166666666667,5,0,0,0,0,1
1,0,0,0,4,1,1,73.9,280.85,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,56.17,1.2926359979009971,1,0,295.6,56.17,1,1,0,0,0,1
0,0,1,1,8,1,1,45.45,411.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.75,0.972192513368984,0,0,363.6,45.75,0,1,0,0,1,0
1,0,0,0,10,1,1,20.0,198.6,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,18.05454545454545,1.049618320610687,0,0,200.0,18.054545454545455,0,1,0,0,0,0
0,0,0,0,2,1,0,49.2,103.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34.56666666666667,1.3833177132146204,0,0,98.4,34.56666666666667,1,1,0,0,1,0
0,0,1,0,58,1,1,109.45,6144.55,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,104.14491525423728,1.0409442980229062,1,2,6348.1,104.14491525423729,5,0,0,1,0,1
1,0,1,0,51,1,1,83.25,4089.45,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,78.64326923076922,1.045286071303529,1,2,4245.75,78.64326923076922,6,0,0,1,0,1
0,0,1,1,46,1,1,19.25,864.2,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,18.387234042553192,0.9929214223002634,0,2,885.5,18.387234042553192,0,0,0,0,0,0
1,0,0,0,1,1,1,19.65,19.65,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,9.825,1.815242494226328,0,0,19.65,9.825,0,1,0,0,0,0
1,0,0,0,46,1,0,72.8,3249.4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.13617021276596,1.0379808275694695,1,0,3348.8,69.13617021276596,0,0,0,0,0,1
0,0,1,0,50,1,1,109.65,5405.8,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,105.99607843137257,1.0248039143820555,1,0,5482.5,105.99607843137255,5,0,0,1,0,1
1,0,1,1,53,1,0,65.0,3363.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,62.2925925925926,1.0269764175785592,0,0,3445.0,62.2925925925926,3,0,0,1,1,0
1,0,1,0,61,1,1,114.1,7132.15,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,115.03467741935484,0.9833267307465092,1,0,6960.099999999999,115.03467741935484,5,0,0,1,0,1
1,0,0,0,5,1,0,20.65,93.55,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,15.591666666666669,1.2446007031642388,0,0,103.25,15.591666666666667,0,1,0,0,0,0
1,0,0,0,47,1,1,86.95,4138.9,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,86.22708333333333,0.9968234254460342,1,1,4086.65,86.22708333333333,6,0,0,0,0,1
0,0,0,0,54,1,1,94.75,5121.75,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,93.12272727272727,1.0066644130004343,1,1,5116.5,93.12272727272727,3,0,0,1,0,1
1,0,0,1,19,0,1,25.35,566.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.305,0.865040095546835,0,0,481.65,28.305,0,0,1,0,0,0
0,0,0,1,26,1,1,105.45,2715.3,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,100.56666666666668,1.0382343288480471,1,2,2741.7000000000003,100.56666666666668,5,0,0,0,0,1
1,0,1,1,70,1,0,25.4,1782.05,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,25.099295774647885,0.9732063355009308,0,2,1778.0,25.099295774647885,0,0,0,1,0,0
1,0,1,0,17,1,1,102.55,1742.5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,96.80555555555556,1.0485089463220676,1,0,1743.35,96.80555555555556,4,0,1,0,0,1
0,0,0,0,30,1,1,100.2,2983.8,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,96.25161290322582,1.0303171022953428,1,0,3006.0,96.25161290322582,3,0,0,0,0,1
0,0,0,1,1,1,0,24.0,24.0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,12.0,1.8461538461538465,0,0,24.0,12.0,0,1,0,0,0,0
0,0,1,1,19,1,0,25.6,485.9,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,24.295,1.012057718916782,0,2,486.4,24.294999999999998,0,0,1,0,0,0
0,0,1,0,26,1,1,73.5,1905.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,70.58148148148149,1.0268018833755883,1,2,1911.0,70.58148148148149,4,0,0,0,0,1
0,0,1,1,21,1,1,74.05,1565.7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71.16818181818182,1.0260754550607796,1,0,1555.05,71.16818181818182,1,0,1,0,0,1
1,0,1,0,50,1,1,98.25,4858.7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,95.2686274509804,1.0205817056031936,1,1,4912.5,95.26862745098039,3,0,0,1,0,1
0,0,1,0,68,0,1,54.4,3723.65,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,53.96594202898551,0.9897037691324008,0,1,3699.2,53.96594202898551,4,0,0,1,1,0
1,0,0,0,3,1,1,101.55,298.35,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,74.5875,1.3434761038531502,1,0,304.65,74.5875,3,1,0,0,0,1
1,0,1,1,9,1,0,103.1,970.45,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,97.045,1.0515579580804733,1,0,927.9,97.045,4,1,0,0,0,1
0,0,1,1,51,0,0,34.2,1782.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,34.26923076923077,0.9696837513631408,0,2,1744.2,34.26923076923077,2,0,0,1,0,0
0,0,0,0,9,1,1,43.75,405.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.57,1.0524416646620158,0,0,393.75,40.57,0,1,0,0,1,0
1,1,1,1,41,1,1,111.95,4534.9,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,107.97380952380952,1.0273110620725818,1,1,4589.95,107.97380952380952,5,0,0,0,0,1
1,0,0,0,22,1,1,100.65,2415.95,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,105.04130434782608,0.9491584493327048,1,0,2214.3,105.04130434782608,3,0,1,0,0,1
0,0,1,1,21,0,1,55.95,1157.05,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,52.59318181818182,1.043976082439252,0,1,1174.95,52.59318181818182,4,0,1,0,1,0
1,0,1,1,71,1,1,116.05,8297.5,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,115.24305555555556,0.9983392078379832,1,2,8239.55,115.24305555555556,6,0,0,1,0,1
1,0,0,0,1,1,0,45.75,45.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.875,1.9162303664921465,0,0,45.75,22.875,0,1,0,0,1,0
1,0,1,1,26,1,1,82.0,2083.1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,77.15185185185184,1.0492393725415858,1,1,2132.0,77.15185185185184,4,0,0,0,0,1
1,0,1,0,71,1,0,65.15,4681.75,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,65.02430555555556,0.9867578227714964,0,2,4625.650000000001,65.02430555555556,3,0,0,1,1,0
1,0,0,0,4,1,1,44.8,176.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.239999999999995,1.2362030905077264,0,0,179.2,35.239999999999995,0,1,0,0,1,0
0,0,0,0,12,1,1,79.8,1001.2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.01538461538462,1.0228751725497929,1,0,957.6,77.01538461538462,1,1,0,0,0,1
0,0,1,0,18,1,1,88.85,1594.75,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,83.9342105263158,1.0461037955073584,1,0,1599.3,83.9342105263158,2,0,1,0,0,1
0,0,0,0,3,1,1,74.95,212.4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53.1,1.3853974121996304,1,0,224.85,53.1,0,1,0,0,0,1
0,1,1,0,72,1,1,106.85,7677.4,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,105.16986301369865,1.0064061209744013,1,1,7693.2,105.16986301369863,4,0,0,1,0,1
1,0,0,0,11,1,0,74.95,815.5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,67.95833333333333,1.0868882175226586,1,0,824.45,67.95833333333333,1,1,0,0,0,1
0,0,0,0,1,1,0,80.15,80.15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40.075,1.9513085818624467,1,0,80.15,40.075,1,1,0,0,0,1
1,0,0,0,13,1,0,19.3,259.65,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,18.54642857142857,0.9873926548510872,0,1,250.9,18.54642857142857,0,0,1,0,0,0
0,0,1,0,72,1,1,109.25,8109.8,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,111.09315068493152,0.9746358214792002,1,1,7866.0,111.09315068493152,5,0,0,1,0,1
1,0,1,0,42,1,0,56.1,2386.85,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,55.50813953488372,0.99277733193407,0,1,2356.2000000000003,55.50813953488372,1,0,0,0,1,0
0,0,0,0,17,1,0,19.7,340.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,18.90833333333333,0.989535370447886,0,0,334.9,18.908333333333335,0,0,1,0,0,0
0,1,0,0,7,1,1,51.3,419.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,52.41875,0.9603369603369604,0,0,359.1,52.41875,1,1,0,0,1,0
0,0,1,0,68,1,0,118.6,7990.05,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,115.79782608695652,1.015429858357995,1,2,8064.799999999999,115.79782608695652,6,0,0,1,0,1
1,0,1,1,56,1,0,24.15,1402.25,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,24.60087719298245,0.943327051567586,0,2,1352.4,24.600877192982455,0,0,0,1,0,0
0,0,1,1,38,1,0,20.3,749.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,19.214102564102564,1.004249381619839,0,1,771.4,19.214102564102564,0,0,0,0,0,0
0,0,1,1,72,1,1,115.5,8425.15,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,115.41301369863014,0.992157116548896,1,2,8316.0,115.41301369863014,6,0,0,1,0,1
0,0,0,0,48,1,0,25.05,1171.5,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,23.90816326530612,1.0056943875460878,0,1,1202.4,23.908163265306122,0,0,0,0,0,0
